task_id,module,dataset,episode_type,model,retriever,strategy,prompt,backend,parse_success,tool_parse_success,claim_accuracy,diagnostic_field_accuracy,observation_field_accuracy,source_independence_accuracy,contaminated_citation_rate,escape_rate,unsafe_scope_miss,overconfident_wrong,confidence,cost_usd,tool_use_rate,trace_rate,compare_versions_rate,search_contradictions_rate,primary_request_rate,useful_compare_versions_rate,hidden_label_leakage,supporting_evidence,rejected_evidence,ledger_evidence,gold_claim_verdict,predicted_claim_verdict,gold_critical_risks,predicted_critical_risks,gold_environment_observations,predicted_environment_observations,support_role_valid,support_role_clean_only,support_role_verdict_direct,support_role_has_contaminated_doc,support_role_has_unknown_doc,support_role_has_extraneous_clean_doc,support_role_missing_clean_verdict_evidence,support_role_nonempty_for_insufficient,support_role_supporting_count,support_role_clean_verdict_evidence_count,support_role_contaminated_count,support_role_unknown_count,support_role_extraneous_clean_count,support_role_clean_verdict_doc_ids,support_role_contaminated_doc_ids,support_role_unknown_doc_ids,support_role_extraneous_clean_doc_ids,gold_stale,pred_stale,stale_tp,stale_fp,stale_fn,gold_conflict,pred_conflict,conflict_tp,conflict_fp,conflict_fn,gold_generated_lore,pred_generated_lore,generated_lore_tp,generated_lore_fp,generated_lore_fn,gold_no_primary,pred_no_primary,no_primary_tp,no_primary_fp,no_primary_fn,gold_citation_laundering,pred_citation_laundering,citation_laundering_tp,citation_laundering_fp,citation_laundering_fn,gold_false_consensus,pred_false_consensus,false_consensus_tp,false_consensus_fp,false_consensus_fn,gold_partial_support,pred_partial_support,partial_support_tp,partial_support_fp,partial_support_fn,gold_critical_stale_evidence,pred_critical_stale_evidence,critical_stale_evidence_tp,critical_stale_evidence_fp,critical_stale_evidence_fn,gold_critical_conflicting_evidence,pred_critical_conflicting_evidence,critical_conflicting_evidence_tp,critical_conflicting_evidence_fp,critical_conflicting_evidence_fn,gold_critical_generated_lore,pred_critical_generated_lore,critical_generated_lore_tp,critical_generated_lore_fp,critical_generated_lore_fn,gold_critical_no_primary_source,pred_critical_no_primary_source,critical_no_primary_source_tp,critical_no_primary_source_fp,critical_no_primary_source_fn,gold_critical_citation_laundering,pred_critical_citation_laundering,critical_citation_laundering_tp,critical_citation_laundering_fp,critical_citation_laundering_fn,gold_critical_false_consensus,pred_critical_false_consensus,critical_false_consensus_tp,critical_false_consensus_fp,critical_false_consensus_fn,gold_critical_partial_support,pred_critical_partial_support,critical_partial_support_tp,critical_partial_support_fp,critical_partial_support_fn,gold_visible_stale_or_superseded_material,pred_visible_stale_or_superseded_material,visible_stale_or_superseded_material_tp,visible_stale_or_superseded_material_fp,visible_stale_or_superseded_material_fn,gold_visible_conflicting_material,pred_visible_conflicting_material,visible_conflicting_material_tp,visible_conflicting_material_fp,visible_conflicting_material_fn,gold_visible_generated_or_synthetic_lore,pred_visible_generated_or_synthetic_lore,visible_generated_or_synthetic_lore_tp,visible_generated_or_synthetic_lore_fp,visible_generated_or_synthetic_lore_fn,gold_visible_reposts_or_same_root_repetition,pred_visible_reposts_or_same_root_repetition,visible_reposts_or_same_root_repetition_tp,visible_reposts_or_same_root_repetition_fp,visible_reposts_or_same_root_repetition_fn,gold_visible_citation_chain_problem,pred_visible_citation_chain_problem,visible_citation_chain_problem_tp,visible_citation_chain_problem_fp,visible_citation_chain_problem_fn,gold_visible_partial_or_scope_limited_support,pred_visible_partial_or_scope_limited_support,visible_partial_or_scope_limited_support_tp,visible_partial_or_scope_limited_support_fp,visible_partial_or_scope_limited_support_fn,family,template_id,surface_axis,target_claim_id
eha2sc_084,surface_cue,phase2_surface_cue_smoke,surface_cue_style_normalization,oracle_gold_contract,full_context_no_api,oracle_gold_contract,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"eha2sc_084_doc_03,eha2sc_084_doc_04","eha2sc_084_doc_03,eha2sc_084_doc_04",insufficient,insufficient,partial_support,partial_support,"visible_conflicting_material,visible_reposts_or_same_root_repetition","visible_conflicting_material,visible_reposts_or_same_root_repetition,visible_partial_or_scope_limited_support",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,partial,vendor_audits,style_normalization,c_surface_partial_vendor_audits_style_normalization
eha2sc_084,surface_cue,phase2_surface_cue_smoke,surface_cue_style_normalization,always_insufficient,full_context_no_api,always_insufficient,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,insufficient,insufficient,partial_support,no_primary_source,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,style_normalization,c_surface_partial_vendor_audits_style_normalization
eha2sc_084,surface_cue,phase2_surface_cue_smoke,surface_cue_style_normalization,source_type_prior,full_context_no_api,source_type_prior,surface_cue_no_api_baseline,no_api,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eha2sc_084_doc_01,eha2sc_084_doc_02",,"eha2sc_084_doc_01,eha2sc_084_doc_02",insufficient,refuted,partial_support,conflicting_evidence,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,"eha2sc_084_doc_01,eha2sc_084_doc_02",,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,style_normalization,c_surface_partial_vendor_audits_style_normalization
eha2sc_085,surface_cue,phase2_surface_cue_smoke,surface_cue_style_normalization,oracle_gold_contract,full_context_no_api,oracle_gold_contract,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"eha2sc_085_doc_03,eha2sc_085_doc_04","eha2sc_085_doc_03,eha2sc_085_doc_04",insufficient,insufficient,partial_support,partial_support,"visible_conflicting_material,visible_reposts_or_same_root_repetition","visible_conflicting_material,visible_reposts_or_same_root_repetition,visible_partial_or_scope_limited_support",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,partial,vendor_audits,style_normalization,c_surface_partial_vendor_audits_style_normalization
eha2sc_085,surface_cue,phase2_surface_cue_smoke,surface_cue_style_normalization,always_insufficient,full_context_no_api,always_insufficient,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,insufficient,insufficient,partial_support,no_primary_source,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,style_normalization,c_surface_partial_vendor_audits_style_normalization
eha2sc_085,surface_cue,phase2_surface_cue_smoke,surface_cue_style_normalization,source_type_prior,full_context_no_api,source_type_prior,surface_cue_no_api_baseline,no_api,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eha2sc_085_doc_01,eha2sc_085_doc_02",,"eha2sc_085_doc_01,eha2sc_085_doc_02",insufficient,refuted,partial_support,conflicting_evidence,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,"eha2sc_085_doc_01,eha2sc_085_doc_02",,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,style_normalization,c_surface_partial_vendor_audits_style_normalization
eha2sc_086,surface_cue,phase2_surface_cue_smoke,surface_cue_adversarial_spoofing,oracle_gold_contract,full_context_no_api,oracle_gold_contract,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"eha2sc_086_doc_03,eha2sc_086_doc_04","eha2sc_086_doc_03,eha2sc_086_doc_04",insufficient,insufficient,partial_support,partial_support,"visible_conflicting_material,visible_reposts_or_same_root_repetition","visible_conflicting_material,visible_reposts_or_same_root_repetition,visible_partial_or_scope_limited_support",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,partial,vendor_audits,adversarial_spoofing,c_surface_partial_vendor_audits_adversarial_spoofing
eha2sc_086,surface_cue,phase2_surface_cue_smoke,surface_cue_adversarial_spoofing,always_insufficient,full_context_no_api,always_insufficient,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,insufficient,insufficient,partial_support,no_primary_source,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,adversarial_spoofing,c_surface_partial_vendor_audits_adversarial_spoofing
eha2sc_086,surface_cue,phase2_surface_cue_smoke,surface_cue_adversarial_spoofing,source_type_prior,full_context_no_api,source_type_prior,surface_cue_no_api_baseline,no_api,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eha2sc_086_doc_01,eha2sc_086_doc_02",,"eha2sc_086_doc_01,eha2sc_086_doc_02",insufficient,refuted,partial_support,conflicting_evidence,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,"eha2sc_086_doc_01,eha2sc_086_doc_02",,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,adversarial_spoofing,c_surface_partial_vendor_audits_adversarial_spoofing
eha2sc_087,surface_cue,phase2_surface_cue_smoke,surface_cue_adversarial_spoofing,oracle_gold_contract,full_context_no_api,oracle_gold_contract,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"eha2sc_087_doc_03,eha2sc_087_doc_04","eha2sc_087_doc_03,eha2sc_087_doc_04",insufficient,insufficient,partial_support,partial_support,"visible_conflicting_material,visible_reposts_or_same_root_repetition","visible_conflicting_material,visible_reposts_or_same_root_repetition,visible_partial_or_scope_limited_support",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,partial,vendor_audits,adversarial_spoofing,c_surface_partial_vendor_audits_adversarial_spoofing
eha2sc_087,surface_cue,phase2_surface_cue_smoke,surface_cue_adversarial_spoofing,always_insufficient,full_context_no_api,always_insufficient,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,insufficient,insufficient,partial_support,no_primary_source,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,adversarial_spoofing,c_surface_partial_vendor_audits_adversarial_spoofing
eha2sc_087,surface_cue,phase2_surface_cue_smoke,surface_cue_adversarial_spoofing,source_type_prior,full_context_no_api,source_type_prior,surface_cue_no_api_baseline,no_api,1.0,1.0,0.0,0.625,0.0,0.0,0.5,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eha2sc_087_doc_01,eha2sc_087_doc_02,eha2sc_087_doc_03,eha2sc_087_doc_04",,"eha2sc_087_doc_01,eha2sc_087_doc_02,eha2sc_087_doc_03,eha2sc_087_doc_04",insufficient,refuted,partial_support,conflicting_evidence,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,"eha2sc_087_doc_01,eha2sc_087_doc_02","eha2sc_087_doc_03,eha2sc_087_doc_04",,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,adversarial_spoofing,c_surface_partial_vendor_audits_adversarial_spoofing
eha2sc_088,surface_cue,phase2_surface_cue_smoke,surface_cue_content_only,oracle_gold_contract,full_context_no_api,oracle_gold_contract,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"eha2sc_088_doc_03,eha2sc_088_doc_04","eha2sc_088_doc_03,eha2sc_088_doc_04",insufficient,insufficient,partial_support,partial_support,"visible_conflicting_material,visible_reposts_or_same_root_repetition","visible_conflicting_material,visible_reposts_or_same_root_repetition,visible_partial_or_scope_limited_support",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,partial,vendor_audits,content_only,c_surface_partial_vendor_audits_content_only
eha2sc_088,surface_cue,phase2_surface_cue_smoke,surface_cue_content_only,always_insufficient,full_context_no_api,always_insufficient,surface_cue_no_api_baseline,no_api,1.0,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,insufficient,insufficient,partial_support,no_primary_source,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,content_only,c_surface_partial_vendor_audits_content_only
eha2sc_088,surface_cue,phase2_surface_cue_smoke,surface_cue_content_only,source_type_prior,full_context_no_api,source_type_prior,surface_cue_no_api_baseline,no_api,1.0,1.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"eha2sc_088_doc_01,eha2sc_088_doc_02",,"eha2sc_088_doc_01,eha2sc_088_doc_02",insufficient,refuted,partial_support,conflicting_evidence,"visible_conflicting_material,visible_reposts_or_same_root_repetition",,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,"eha2sc_088_doc_01,eha2sc_088_doc_02",,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,partial,vendor_audits,content_only,c_surface_partial_vendor_audits_content_only
