task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_000,neutral_metadata_hidden,uncued_000_d04,Document 1,document,2025-01-15,"A shift memo mentions that Atlas valve checks work was concentrated in the final week of March 2025. It tracks handoff timing but not the final tally. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that r",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_000,neutral_metadata_hidden,uncued_000_d01,Document 2,document,2025-01-14,"A planning note for Atlas valve checks describes the inspection route at Northline service bay during March 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_000,neutral_metadata_hidden,uncued_000_d02,Document 3,document,2025-01-16,"A routing note lists Northline service bay as the site for the Atlas valve checks workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_000,neutral_metadata_hidden,uncued_000_d03,Document 4,document,2025-01-13,"The monthly ledger for Northline service bay lists 184 completed checks for Atlas valve checks in March 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_visible,uncued_005_d02,Service Ledger Extract,field note,2025-06-13,"The monthly ledger for Ridgeway bench lists 76 approved checks for Kestrel firmware checks in August 2025. No line in the packet lists 101 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding packet ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_visible,uncued_005_d03,Operations Timeline Note,registry entry,2025-06-14,"A staffing note for Kestrel firmware checks names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated va",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_visible,uncued_005_d04,Program Registry Entry,operations memo,2025-06-15,"A routing note gives the work order code for Kestrel firmware checks. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_visible,uncued_005_d01,Field Summary Memo,timeline note,2025-06-16,"A brief memo says the closeout was filed after the last weekend of August 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_hidden,uncued_005_d02,Document 1,document,2025-06-13,"The monthly ledger for Ridgeway bench lists 76 approved checks for Kestrel firmware checks in August 2025. No line in the packet lists 101 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding packet ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_hidden,uncued_005_d04,Document 2,document,2025-06-15,"A routing note gives the work order code for Kestrel firmware checks. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_hidden,uncued_005_d01,Document 3,document,2025-06-16,"A brief memo says the closeout was filed after the last weekend of August 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_005,neutral_metadata_hidden,uncued_005_d03,Document 4,document,2025-06-14,"A staffing note for Kestrel firmware checks names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated va",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_visible,uncued_012_d03,Service Ledger Extract,registry entry,2025-04-14,"A short operations digest says the Atlas valve checks count reached 211 in March 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_visible,uncued_012_d04,Operations Timeline Note,field note,2025-04-13,"The month-close ledger for Northline service bay lists 184 completed checks for Atlas valve checks in March 2025. The row uses the same workstream name as the claim but a different count from 211. The note uses the same site code, workstream name, and monthly ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_visible,uncued_012_d01,Program Registry Entry,operations memo,2025-04-15,"A routing note for Northline service bay records when the Atlas valve checks packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_visible,uncued_012_d02,Field Summary Memo,timeline note,2025-04-16,"A scheduling memo says the Atlas valve checks closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_hidden,uncued_012_d02,Document 1,document,2025-04-16,"A scheduling memo says the Atlas valve checks closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_hidden,uncued_012_d03,Document 2,document,2025-04-15,"A routing note for Northline service bay records when the Atlas valve checks packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_hidden,uncued_012_d04,Document 3,document,2025-04-14,"A short operations digest says the Atlas valve checks count reached 211 in March 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_012,neutral_metadata_hidden,uncued_012_d01,Document 4,document,2025-04-13,"The month-close ledger for Northline service bay lists 184 completed checks for Atlas valve checks in March 2025. The row uses the same workstream name as the claim but a different count from 211. The note uses the same site code, workstream name, and monthly ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_visible,uncued_017_d02,Service Ledger Extract,timeline note,2025-09-16,"A scheduling memo says the Kestrel firmware checks closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values ra",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_visible,uncued_017_d01,Operations Timeline Note,operations memo,2025-09-15,"A routing note for Ridgeway bench records when the Kestrel firmware checks packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation c",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_visible,uncued_017_d03,Program Registry Entry,registry entry,2025-09-14,"A short operations digest says the Kestrel firmware checks count reached 101 in August 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_visible,uncued_017_d04,Field Summary Memo,field note,2025-09-13,"The month-close ledger for Ridgeway bench lists 76 approved checks for Kestrel firmware checks in August 2025. The row uses the same workstream name as the claim but a different count from 101. The note uses the same site code, workstream name, and monthly clo",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_hidden,uncued_017_d01,Document 1,document,2025-09-13,"The month-close ledger for Ridgeway bench lists 76 approved checks for Kestrel firmware checks in August 2025. The row uses the same workstream name as the claim but a different count from 101. The note uses the same site code, workstream name, and monthly clo",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_hidden,uncued_017_d02,Document 2,document,2025-09-14,"A short operations digest says the Kestrel firmware checks count reached 101 in August 2025. The digest cites no visible row beyond the packet references. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_hidden,uncued_017_d03,Document 3,document,2025-09-16,"A scheduling memo says the Kestrel firmware checks closeout was delayed by one day. It contains no total. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values ra",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_017,neutral_metadata_hidden,uncued_017_d04,Document 4,document,2025-09-15,"A routing note for Ridgeway bench records when the Kestrel firmware checks packet was assembled. It gives chronology but not the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation c",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_visible,uncued_024_d01,Service Ledger Extract,registry entry,2025-07-14,"A weekly digest repeats that Atlas valve checks reached 211 completed checks in March 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the surr",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_visible,uncued_024_d04,Operations Timeline Note,operations memo,2025-07-15,"A partner summary also gives 211 for Atlas valve checks in March 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_visible,uncued_024_d02,Program Registry Entry,field note,2025-07-13,"The closing ledger for Northline service bay gives 184 completed checks for Atlas valve checks in March 2025. The ledger row is the only visible row with a final count different from 211. The note uses the same site code, workstream name, and monthly close dat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_visible,uncued_024_d03,Field Summary Memo,timeline note,2025-07-16,"A site memo for Northline service bay lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_hidden,uncued_024_d02,Document 1,document,2025-07-14,"A weekly digest repeats that Atlas valve checks reached 211 completed checks in March 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the surr",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_hidden,uncued_024_d03,Document 2,document,2025-07-16,"A site memo for Northline service bay lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_hidden,uncued_024_d04,Document 3,document,2025-07-15,"A partner summary also gives 211 for Atlas valve checks in March 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_024,neutral_metadata_hidden,uncued_024_d01,Document 4,document,2025-07-13,"The closing ledger for Northline service bay gives 184 completed checks for Atlas valve checks in March 2025. The ledger row is the only visible row with a final count different from 211. The note uses the same site code, workstream name, and monthly close dat",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_visible,uncued_029_d02,Service Ledger Extract,registry entry,2025-03-14,"A weekly digest repeats that Kestrel firmware checks reached 101 approved checks in August 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_visible,uncued_029_d04,Operations Timeline Note,field note,2025-03-13,"The closing ledger for Ridgeway bench gives 76 approved checks for Kestrel firmware checks in August 2025. The ledger row is the only visible row with a final count different from 101. The note uses the same site code, workstream name, and monthly close date a",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_visible,uncued_029_d01,Program Registry Entry,operations memo,2025-03-15,"A partner summary also gives 101 for Kestrel firmware checks in August 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surroundi",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_visible,uncued_029_d03,Field Summary Memo,timeline note,2025-03-16,"A site memo for Ridgeway bench lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_hidden,uncued_029_d03,Document 1,document,2025-03-14,"A weekly digest repeats that Kestrel firmware checks reached 101 approved checks in August 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_hidden,uncued_029_d02,Document 2,document,2025-03-13,"The closing ledger for Ridgeway bench gives 76 approved checks for Kestrel firmware checks in August 2025. The ledger row is the only visible row with a final count different from 101. The note uses the same site code, workstream name, and monthly close date a",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_hidden,uncued_029_d04,Document 3,document,2025-03-15,"A partner summary also gives 101 for Kestrel firmware checks in August 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surroundi",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_029,neutral_metadata_hidden,uncued_029_d01,Document 4,document,2025-03-16,"A site memo for Ridgeway bench lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_visible,uncued_036_d01,Service Ledger Extract,registry entry,2025-01-14,"A digest estimates 211 completed checks for Atlas valve checks in March 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_visible,uncued_036_d02,Operations Timeline Note,field note,2025-01-13,"A planning memo for Atlas valve checks describes the expected workload at Northline service bay. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_visible,uncued_036_d04,Program Registry Entry,operations memo,2025-01-15,"A handoff note names the workstream and site for March 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_visible,uncued_036_d03,Field Summary Memo,timeline note,2025-01-16,"The closeout ledger lists 184 completed checks for Atlas valve checks in March 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_hidden,uncued_036_d01,Document 1,document,2025-01-15,"A handoff note names the workstream and site for March 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than label",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_hidden,uncued_036_d02,Document 2,document,2025-01-14,"A digest estimates 211 completed checks for Atlas valve checks in March 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_hidden,uncued_036_d03,Document 3,document,2025-01-13,"A planning memo for Atlas valve checks describes the expected workload at Northline service bay. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_036,neutral_metadata_hidden,uncued_036_d04,Document 4,document,2025-01-16,"The closeout ledger lists 184 completed checks for Atlas valve checks in March 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_visible,uncued_041_d01,Service Ledger Extract,registry entry,2025-06-14,"A digest estimates 101 approved checks for Kestrel firmware checks in August 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_visible,uncued_041_d04,Operations Timeline Note,operations memo,2025-06-15,"A handoff note names the workstream and site for August 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_visible,uncued_041_d03,Program Registry Entry,field note,2025-06-13,"A planning memo for Kestrel firmware checks describes the expected workload at Ridgeway bench. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_visible,uncued_041_d02,Field Summary Memo,timeline note,2025-06-16,"The closeout ledger lists 76 approved checks for Kestrel firmware checks in August 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_hidden,uncued_041_d02,Document 1,document,2025-06-15,"A handoff note names the workstream and site for August 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_hidden,uncued_041_d03,Document 2,document,2025-06-16,"The closeout ledger lists 76 approved checks for Kestrel firmware checks in August 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_hidden,uncued_041_d01,Document 3,document,2025-06-13,"A planning memo for Kestrel firmware checks describes the expected workload at Ridgeway bench. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_041,neutral_metadata_hidden,uncued_041_d04,Document 4,document,2025-06-14,"A digest estimates 101 approved checks for Kestrel firmware checks in August 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_visible,uncued_048_d04,Service Ledger Extract,registry entry,2025-04-14,"A partner recap repeats the HelioSplice partner repair program launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relatio",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_visible,uncued_048_d01,Operations Timeline Note,field note,2025-04-13,"A community roundup says the HelioSplice partner repair program appeared during March 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding p",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_visible,uncued_048_d02,Program Registry Entry,timeline note,2025-04-16,"A monthly index names the Atlas valve checks workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depen",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_visible,uncued_048_d03,Field Summary Memo,operations memo,2025-04-15,"A service planning memo for Northline service bay lists routine Atlas valve checks work in March 2025. It does not mention the HelioSplice partner repair program. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_hidden,uncued_048_d03,Document 1,document,2025-04-16,"A monthly index names the Atlas valve checks workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depen",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_hidden,uncued_048_d04,Document 2,document,2025-04-15,"A service planning memo for Northline service bay lists routine Atlas valve checks work in March 2025. It does not mention the HelioSplice partner repair program. The note uses the same site code, workstream name, and monthly close date as the surrounding pack",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_hidden,uncued_048_d01,Document 3,document,2025-04-14,"A partner recap repeats the HelioSplice partner repair program launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relatio",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_048,neutral_metadata_hidden,uncued_048_d02,Document 4,document,2025-04-13,"A community roundup says the HelioSplice partner repair program appeared during March 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding p",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_visible,uncued_052_d02,Service Ledger Extract,field note,2025-08-13,"A community roundup says the LumenBridge partner desk appeared during July 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_visible,uncued_052_d04,Operations Timeline Note,timeline note,2025-08-16,"A monthly index names the Nova pump refurbishments workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_visible,uncued_052_d03,Program Registry Entry,registry entry,2025-08-14,"A partner recap repeats the LumenBridge partner desk launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks d",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_visible,uncued_052_d01,Field Summary Memo,operations memo,2025-08-15,"A service planning memo for Harbor Annex lists routine Nova pump refurbishments work in July 2025. It does not mention the LumenBridge partner desk. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_hidden,uncued_052_d03,Document 1,document,2025-08-13,"A community roundup says the LumenBridge partner desk appeared during July 2025. The item gives a program name and month but no linked operational record. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so th",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_hidden,uncued_052_d04,Document 2,document,2025-08-14,"A partner recap repeats the LumenBridge partner desk launch wording from the roundup. Its visible citation points to the roundup item. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks d",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_hidden,uncued_052_d02,Document 3,document,2025-08-15,"A service planning memo for Harbor Annex lists routine Nova pump refurbishments work in July 2025. It does not mention the LumenBridge partner desk. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that rel",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_052,neutral_metadata_hidden,uncued_052_d01,Document 4,document,2025-08-16,"A monthly index names the Nova pump refurbishments workstream and site. It lists regular service categories but no program launch entry. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
