task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,support_empty_rate,evidence_precision,clean_support_recall,rejected_pollutant_rate,dual_role_rate,required_action_recall,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,base_task_id,view,variant,polluted_support_rate,verification_action_score,exact_target_rate,support_doc_ids,rejected_doc_ids,prompt_path,response_path
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,360,42,87,19,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.92,0.01572,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01","[{""action"": ""open"", ""target"": ""uncued_038_d04"", ""rationale"": ""Check the document that directly states the final closeout ledger count for the relevant workstream and month.""}, {""action"": ""compare_versions"", ""target"": ""uncued_038_d04, uncued_038_d03, uncued_038_d01"", ""rationale"": ""Compare the final ledger statement against the earlier estimate and planning notes to distinguish final counts from preliminary figures.""}]",uncued_038,neutral_metadata_visible,baseline_original,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_038_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_038_visible.response.json
uncued_057_visible,active_verification,generated_lore,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,471,73,80,25,2,2,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0026655,insufficient,insufficient,"uncued_057_d04,uncued_057_d03","uncued_057_d04,uncued_057_d03,uncued_057_d02","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics Cobalt Loop service exchange launch June 2025"", ""rationale"": ""Seek official primary documentation from Novalis Robotics to verify if they were the entity responsible for the launch and if it occurred in June 2025.""}, {""action"": ""trace_source"", ""target"": ""uncued_057_d04"", ""rationale"": ""Investigate the original community roundup that initially claimed the Cobalt Loop service exchange appeared in June 2025 to determine its reliability.""}]",uncued_057,neutral_metadata_visible,citation_masked,1.0,1.0,1.0,"uncued_057_d04,uncued_057_d03","uncued_057_d02,uncued_057_d01",artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_057_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_057_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,216,26,36,14,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.95,0.0015595000000000001,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03","[{""action"": ""search_contradiction"", ""target"": ""Novalis Robotics closed tickets Mira sensor recalibrations May 2025"", ""rationale"": ""Search to ensure no other official reports contradict the closeout ledger count of 97.""}]",uncued_038,neutral_metadata_visible,baseline_original,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_038_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,348,42,77,19,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.88,0.015269999999999999,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01","[{""action"": ""open"", ""target"": ""uncued_038_d04"", ""rationale"": ""Review the document that directly states a final closeout-ledger count for the exact workstream and month in the claim.""}, {""action"": ""compare_versions"", ""target"": ""uncued_038_d04, uncued_038_d03, uncued_038_d01"", ""rationale"": ""Compare the final ledger statement with earlier planning or estimate documents that may contain non-final or conflicting figures.""}]",uncued_038,neutral_metadata_visible,order_randomized,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d03,uncued_038_d01",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_038_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,247,23,39,18,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.9,0.00209125,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics Westhaven lab closeout ledger May 2025"", ""rationale"": ""Verify the exact count of closed tickets directly from the primary closeout ledger to confirm the final count.""}]",uncued_038,neutral_metadata_visible,order_randomized,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_038_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,297,25,62,19,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.013930000000000001,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01","[{""action"": ""open"", ""target"": ""uncued_038_d04"", ""rationale"": ""Review the document that directly states the final closeout ledger count for the relevant workstream and month.""}, {""action"": ""compare_versions"", ""target"": ""uncued_038_d04 vs uncued_038_d03"", ""rationale"": ""Compare the final ledger statement against earlier planning or estimate documents to identify whether conflicting counts are less authoritative.""}]",uncued_038,neutral_metadata_visible,source_type_masked,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_038_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,207,22,30,12,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0.95,0.00151375,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03","[{""action"": ""trace_source"", ""target"": ""uncued_038_d04"", ""rationale"": ""Verify the authenticity of the closeout ledger that confirms the final count.""}]",uncued_038,neutral_metadata_visible,source_type_masked,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_038_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,346,43,74,18,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.86,0.015155000000000002,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01","[{""action"": ""compare_versions"", ""target"": ""uncued_038_d04 vs uncued_038_d01/uncued_038_d03"", ""rationale"": ""Compared the final closeout ledger statement against earlier planning or estimate documents for the same workstream and month.""}, {""action"": ""trace_source"", ""target"": ""uncued_038_d03"", ""rationale"": ""Checked whether the conflicting 124-ticket figure is framed as final or derived from an earlier planning source.""}]",uncued_038,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_038_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,351,45,77,17,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.86,0.01561,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03,uncued_038_d01","[{""action"": ""open"", ""target"": ""uncued_038_d04"", ""rationale"": ""Review the document that directly states a final closeout ledger count for the relevant workstream and month.""}, {""action"": ""compare_versions"", ""target"": ""uncued_038_d04 vs uncued_038_d01/uncued_038_d03"", ""rationale"": ""Compare the direct final ledger statement against earlier planning or estimate documents that may contain non-final counts.""}]",uncued_038,neutral_metadata_visible,citation_masked,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_038_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,211,26,32,15,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.95,0.00352375,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d01,uncued_038_d03","[{""action"": ""search_contradiction"", ""target"": ""Mira sensor recalibrations May 2025 closed tickets"", ""rationale"": ""Checking for any conflicting final counts that might have been reported or amended post-May 2025.""}]",uncued_038,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_038_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_038_visible.response.json
uncued_038_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,242,24,38,13,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.95,0.0016492499999999999,supported,supported,uncued_038_d04,"uncued_038_d04,uncued_038_d03","[{""action"": ""search_contradiction"", ""target"": ""Novalis Robotics Mira sensor recalibrations May 2025 closed tickets"", ""rationale"": ""Verify that no other definitive closeout documents contradict the 97 closed tickets count.""}]",uncued_038,neutral_metadata_visible,citation_masked,0.0,,,uncued_038_d04,"uncued_038_d02,uncued_038_d01,uncued_038_d03",artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_038_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_038_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,306,20,76,17,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.92,0.014329999999999999,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01","[{""action"": ""open"", ""target"": ""uncued_040_d02"", ""rationale"": ""Review the closeout ledger statement that directly gives the final count for the relevant workstream and month.""}, {""action"": ""compare_versions"", ""target"": ""uncued_040_d02 vs uncued_040_d04"", ""rationale"": ""Compare the final ledger count against earlier planning or estimate notes to avoid relying on preliminary figures.""}]",uncued_040,neutral_metadata_visible,baseline_original,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_040_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,233,24,42,15,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0.95,0.00261425,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04","[{""action"": ""trace_source"", ""target"": ""uncued_040_d02"", ""rationale"": ""Confirm the origin and finality of the closeout ledger that logs the 118 completed refurbishments.""}]",uncued_040,neutral_metadata_visible,baseline_original,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_040_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,332,41,66,24,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.84,0.023450000000000002,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01","[{""action"": ""open"", ""target"": ""uncued_040_d02"", ""rationale"": ""The document explicitly states the final closeout ledger count for Nova pump refurbishments in July 2025.""}, {""action"": ""compare_versions"", ""target"": ""uncued_040_d02 vs uncued_040_d04"", ""rationale"": ""A running estimate gives a different number, so comparing it with the final closeout ledger helps judge whether the 118 figure supersedes earlier estimates.""}]",uncued_040,neutral_metadata_visible,order_randomized,0.0,,,uncued_040_d02,"uncued_040_d03,uncued_040_d04,uncued_040_d01",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_040_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,200,19,31,12,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.001651,supported,supported,uncued_040_d02,uncued_040_d02,"[{""action"": ""abstain"", ""target"": ""none"", ""rationale"": ""Sufficient evidence was found in the latest document to support the claim.""}]",uncued_040,neutral_metadata_visible,order_randomized,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_040_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,308,21,71,20,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.01977,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01","[{""action"": ""open"", ""target"": ""uncued_040_d02"", ""rationale"": ""Review the final closeout ledger entry that directly states the completed refurbishment count for the specified workstream and month.""}, {""action"": ""compare_versions"", ""target"": ""uncued_040_d02 vs uncued_040_d04"", ""rationale"": ""Contrast the final ledger count with earlier planning or estimate documents to assess whether contradictory non-final values should be discounted.""}]",uncued_040,neutral_metadata_visible,source_type_masked,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_040_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,229,25,39,12,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.0018432499999999998,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04","[{""action"": ""abstain"", ""target"": ""none"", ""rationale"": ""Sufficient evidence is available in the provided documents to verify the claim.""}]",uncued_040,neutral_metadata_visible,source_type_masked,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_040_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/source_type_masked/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,349,48,70,21,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.93,0.015235,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01","[{""action"": ""compare_versions"", ""target"": ""uncued_040_d02 vs uncued_040_d04/uncued_040_d01"", ""rationale"": ""Compared the running estimate and planning note against the later closeout ledger to prioritize final values over preliminary estimates.""}, {""action"": ""open"", ""target"": ""uncued_040_d02"", ""rationale"": ""Opened the closeout ledger entry because it directly states the final completed refurbishment count for Nova pump refurbishments in July 2025.""}]",uncued_040,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_040_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,197,21,38,13,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,1.0,0.95,0.00311725,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04","[{""action"": ""trace_source"", ""target"": ""uncued_040_d02"", ""rationale"": ""Check the actual closeout ledger to verify the official program registry entry values.""}]",uncued_040,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_040_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/prompt_paraphrase/uncued_040_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,297,21,62,23,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.02289,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04,uncued_040_d01","[{""action"": ""open"", ""target"": ""uncued_040_d02"", ""rationale"": ""Use the final closeout ledger row because it directly states the completed refurbishment count for Nova pump refurbishments in July 2025.""}, {""action"": ""compare_versions"", ""target"": ""uncued_040_d02 vs uncued_040_d04"", ""rationale"": ""Check the earlier 139 figure against the final ledger; the 139 value is described as a running estimate rather than the closed count.""}]",uncued_040,neutral_metadata_visible,citation_masked,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gpt-5.5/standard_answer/citation_masked/uncued_040_visible.prompt.json,artifacts/gpt-5.5/standard_answer/citation_masked/uncued_040_visible.response.json
uncued_041_visible,evidence_selection,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,309,34,56,23,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.014520000000000002,supported,supported,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03","[{""action"": ""compare_versions"", ""target"": ""uncued_041_d02 vs uncued_041_d01/uncued_041_d03"", ""rationale"": ""Compare the pre-close estimate and planning materials against the later closeout ledger to identify which document is final for the August 2025 count.""}, {""action"": ""open"", ""target"": ""uncued_041_d02"", ""rationale"": ""Use the closeout ledger row because it directly states the final approved-check count for Kestrel firmware checks in August 2025.""}]",uncued_041,neutral_metadata_visible,baseline_original,0.0,,,uncued_041_d02,"uncued_041_d01,uncued_041_d04,uncued_041_d03",artifacts/gpt-5.5/standard_answer/baseline_original/uncued_041_visible.prompt.json,artifacts/gpt-5.5/standard_answer/baseline_original/uncued_041_visible.response.json
uncued_040_visible,packet_judgment,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,213,23,38,14,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,0.95,0.00325175,supported,supported,uncued_040_d02,"uncued_040_d02,uncued_040_d04","[{""action"": ""search_contradiction"", ""target"": ""Nova pump refurbishments July 2025 final count"", ""rationale"": ""Checking if any other official document contradicts the 118 count from the closeout ledger.""}]",uncued_040,neutral_metadata_visible,citation_masked,0.0,,,uncued_040_d02,"uncued_040_d01,uncued_040_d04,uncued_040_d03",artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_040_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/citation_masked/uncued_040_visible.response.json
uncued_041_visible,evidence_selection,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,254,35,53,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0032715,supported,supported,uncued_041_d02,"uncued_041_d02,uncued_041_d01","[{""action"": ""search_primary"", ""target"": ""Novalis Robotics official closeout ledger August 2025"", ""rationale"": ""Verify the 76 approved checks recorded in the field summary memo against the primary source ledger.""}]",uncued_041,neutral_metadata_visible,baseline_original,0.0,,,uncued_041_d02,"uncued_041_d04,uncued_041_d03,uncued_041_d01",artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_041_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/baseline_original/uncued_041_visible.response.json
uncued_041_visible,evidence_selection,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,342,48,76,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.82,0.02625,supported,supported,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03","[{""action"": ""open"", ""target"": ""uncued_041_d02"", ""rationale"": ""Use the document that directly states the final count for Kestrel firmware checks in August 2025.""}, {""action"": ""compare_versions"", ""target"": ""uncued_041_d02 vs uncued_041_d01"", ""rationale"": ""Compare the final closeout count against the earlier running estimate that reports a different number.""}]",uncued_041,neutral_metadata_visible,order_randomized,0.0,,,uncued_041_d02,"uncued_041_d04,uncued_041_d01,uncued_041_d03",artifacts/gpt-5.5/standard_answer/order_randomized/uncued_041_visible.prompt.json,artifacts/gpt-5.5/standard_answer/order_randomized/uncued_041_visible.response.json
uncued_041_visible,evidence_selection,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,309,40,68,16,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.93,0.014560000000000002,supported,supported,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03","[{""action"": ""open"", ""target"": ""uncued_041_d02"", ""rationale"": ""Review the document that directly states the final closeout count for the relevant workstream and month.""}, {""action"": ""compare_versions"", ""target"": ""uncued_041_d02 vs uncued_041_d01"", ""rationale"": ""Compare the final closeout ledger against the earlier estimate that gives a conflicting count.""}]",uncued_041,neutral_metadata_visible,source_type_masked,0.0,,,uncued_041_d02,"uncued_041_d01,uncued_041_d04,uncued_041_d03",artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_041_visible.prompt.json,artifacts/gpt-5.5/standard_answer/source_type_masked/uncued_041_visible.response.json
uncued_041_visible,evidence_selection,buried_primary,uncued_pilot,gemini-3.1-pro-preview,Google,robustness,standard_answer,api,1.0,0.0,0.0,1,224,23,35,17,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0021175,supported,supported,uncued_041_d02,"uncued_041_d02,uncued_041_d01","[{""action"": ""search_primary"", ""target"": ""closeout ledger"", ""rationale"": ""Verify the exact number of approved checks in the original closeout ledger to confirm the final count.""}]",uncued_041,neutral_metadata_visible,order_randomized,0.0,,,uncued_041_d02,"uncued_041_d04,uncued_041_d03,uncued_041_d01",artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_041_visible.prompt.json,artifacts/gemini-3.1-pro-preview/standard_answer/order_randomized/uncued_041_visible.response.json
uncued_041_visible,evidence_selection,buried_primary,uncued_pilot,gpt-5.5,OpenAI,robustness,standard_answer,api,1.0,0.0,0.0,1,350,46,75,22,1,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.2833333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.015545,supported,supported,uncued_041_d02,"uncued_041_d02,uncued_041_d01,uncued_041_d03","[{""action"": ""open"", ""target"": ""uncued_041_d02"", ""rationale"": ""Used the closeout ledger statement because it directly reports the final approved-check count for the specified Kestrel firmware checks in August 2025.""}, {""action"": ""compare_versions"", ""target"": ""uncued_041_d01, uncued_041_d03"", ""rationale"": ""Compared the final closeout ledger against the earlier estimate and planning notes to avoid relying on pre-close or non-final counts.""}]",uncued_041,neutral_metadata_visible,prompt_paraphrase,0.0,,,uncued_041_d02,"uncued_041_d01,uncued_041_d03,uncued_041_d04",artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_041_visible.prompt.json,artifacts/gpt-5.5/standard_answer/prompt_paraphrase/uncued_041_visible.response.json
