task_id,base_task_id,view,condition,family,model,schema_variant,prompt_condition,parse_success,empty_output,schema_missing,belief_correctness,insufficient_verdict,primary_selected,primary_in_support,polluted_in_support,polluted_rejected,polluted_diagnostic,dual_role_pollutant,action_search_primary,action_trace_source,role_escape,operational_escape_proxy,support_doc_ids,rejected_doc_ids,diagnostic_doc_ids,selected_doc_ids,predicted_verdict,gold_verdict,cost_usd,clean_support_recovered,pollutant_rejection,operational_contract_success
uncued_047_visible,uncued_047,neutral_metadata_visible,buried_primary,active_verification,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,0,1,1,uncued_047_d02,"uncued_047_d04,uncued_047_d03,uncued_047_d01",,"uncued_047_d02,uncued_047_d04,uncued_047_d01",supported,supported,0.045450000000000004,1,1,1
uncued_047_visible,uncued_047,neutral_metadata_visible,buried_primary,active_verification,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,uncued_047_d02,uncued_047_d04,"uncued_047_d03,uncued_047_d01","uncued_047_d02,uncued_047_d01,uncued_047_d04",supported,supported,0.0028865,1,1,1
uncued_047_visible,uncued_047,neutral_metadata_visible,buried_primary,active_verification,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,uncued_047_d02,uncued_047_d04,"uncued_047_d03,uncued_047_d01","uncued_047_d02,uncued_047_d04,uncued_047_d01",supported,supported,0.03225,1,1,1
uncued_012_visible,uncued_012,neutral_metadata_visible,conflicting_evidence,packet_judgment,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_012_d04,uncued_012_d03,,"uncued_012_d04,uncued_012_d03,uncued_012_d01",refuted,refuted,0.030555,1,1,1
uncued_012_visible,uncued_012,neutral_metadata_visible,conflicting_evidence,packet_judgment,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_012_d04,uncued_012_d03,,"uncued_012_d04,uncued_012_d03,uncued_012_d01",refuted,refuted,0.005635,1,1,1
uncued_012_visible,uncued_012,neutral_metadata_visible,conflicting_evidence,packet_judgment,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_012_d03,uncued_012_d01,"uncued_012_d04,uncued_012_d03,uncued_012_d01",refuted,refuted,0.030795000000000003,0,1,1
uncued_012_visible,uncued_012,neutral_metadata_visible,conflicting_evidence,packet_judgment,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,,uncued_012_d03,uncued_012_d01,"uncued_012_d04,uncued_012_d03,uncued_012_d01",refuted,refuted,0.004091,0,1,1
uncued_013_visible,uncued_013,neutral_metadata_visible,conflicting_evidence,packet_judgment,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,0,1,1,uncued_013_d04,uncued_013_d01,,"uncued_013_d04,uncued_013_d01,uncued_013_d02",refuted,refuted,0.00227175,1,1,1
uncued_013_visible,uncued_013,neutral_metadata_visible,conflicting_evidence,packet_judgment,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_013_d01,"uncued_013_d02,uncued_013_d03","uncued_013_d04,uncued_013_d01,uncued_013_d02",refuted,refuted,0.026225,0,1,1
uncued_013_visible,uncued_013,neutral_metadata_visible,conflicting_evidence,packet_judgment,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,uncued_013_d01,"uncued_013_d03,uncued_013_d02","uncued_013_d04,uncued_013_d01,uncued_013_d02",refuted,refuted,0.0028420000000000003,0,1,1
uncued_014_visible,uncued_014,neutral_metadata_visible,conflicting_evidence,packet_judgment,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_014_d03,"uncued_014_d01,uncued_014_d04,uncued_014_d02",,"uncued_014_d03,uncued_014_d01,uncued_014_d04",refuted,refuted,0.025195,1,1,1
uncued_014_visible,uncued_014,neutral_metadata_visible,conflicting_evidence,packet_judgment,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_014_d03,uncued_014_d01,,"uncued_014_d01,uncued_014_d04,uncued_014_d03",refuted,refuted,0.0040445,1,1,1
uncued_013_visible,uncued_013,neutral_metadata_visible,conflicting_evidence,packet_judgment,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_013_d04,uncued_013_d01,,"uncued_013_d04,uncued_013_d01,uncued_013_d02",refuted,refuted,0.027245,1,1,1
uncued_014_visible,uncued_014,neutral_metadata_visible,conflicting_evidence,packet_judgment,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,uncued_014_d01,"uncued_014_d04,uncued_014_d02","uncued_014_d01,uncued_014_d04,uncued_014_d03",refuted,refuted,0.00331125,0,1,1
uncued_014_visible,uncued_014,neutral_metadata_visible,conflicting_evidence,packet_judgment,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_014_d01,"uncued_014_d04,uncued_014_d02","uncued_014_d03,uncued_014_d01,uncued_014_d04",refuted,refuted,0.027355,0,1,1
uncued_017_visible,uncued_017,neutral_metadata_visible,conflicting_evidence,evidence_selection,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_017_d04,uncued_017_d03,,"uncued_017_d04,uncued_017_d03,uncued_017_d01",refuted,refuted,0.022555000000000002,1,1,1
uncued_017_visible,uncued_017,neutral_metadata_visible,conflicting_evidence,evidence_selection,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_017_d04,uncued_017_d03,,"uncued_017_d04,uncued_017_d03,uncued_017_d01",refuted,refuted,0.00484325,1,1,1
uncued_017_visible,uncued_017,neutral_metadata_visible,conflicting_evidence,evidence_selection,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_017_d03,"uncued_017_d01,uncued_017_d02","uncued_017_d04,uncued_017_d03,uncued_017_d01",refuted,refuted,0.025165,0,1,1
uncued_018_visible,uncued_018,neutral_metadata_visible,conflicting_evidence,evidence_selection,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_018_d04,uncued_018_d01,,"uncued_018_d04,uncued_018_d01,uncued_018_d02",refuted,refuted,0.021675,1,1,1
uncued_017_visible,uncued_017,neutral_metadata_visible,conflicting_evidence,evidence_selection,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,uncued_017_d03,"uncued_017_d01,uncued_017_d02","uncued_017_d04,uncued_017_d03,uncued_017_d01",refuted,refuted,0.00425225,0,1,1
uncued_018_visible,uncued_018,neutral_metadata_visible,conflicting_evidence,evidence_selection,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,0,1,1,uncued_018_d04,uncued_018_d01,,"uncued_018_d04,uncued_018_d01,uncued_018_d02",refuted,refuted,0.00531625,1,1,1
uncued_018_visible,uncued_018,neutral_metadata_visible,conflicting_evidence,evidence_selection,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_018_d01,uncued_018_d02,"uncued_018_d04,uncued_018_d01,uncued_018_d02",refuted,refuted,0.030824999999999998,0,1,1
uncued_018_visible,uncued_018,neutral_metadata_visible,conflicting_evidence,evidence_selection,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_018_d01,"uncued_018_d02,uncued_018_d03","uncued_018_d04,uncued_018_d01,uncued_018_d02",refuted,refuted,0.00353725,0,1,1
uncued_020_visible,uncued_020,neutral_metadata_visible,conflicting_evidence,evidence_selection,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,"uncued_020_d01,uncued_020_d02",uncued_020_d03,,"uncued_020_d01,uncued_020_d03,uncued_020_d02",refuted,refuted,0.022855,1,1,1
uncued_020_visible,uncued_020,neutral_metadata_visible,conflicting_evidence,evidence_selection,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,"uncued_020_d01,uncued_020_d02",uncued_020_d03,,"uncued_020_d03,uncued_020_d01,uncued_020_d02",refuted,refuted,0.0025785,1,1,1
uncued_020_visible,uncued_020,neutral_metadata_visible,conflicting_evidence,evidence_selection,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_020_d03,uncued_020_d02,"uncued_020_d01,uncued_020_d03,uncued_020_d02",refuted,refuted,0.027684999999999998,0,1,1
uncued_020_visible,uncued_020,neutral_metadata_visible,conflicting_evidence,evidence_selection,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,uncued_020_d03,"uncued_020_d02,uncued_020_d04","uncued_020_d03,uncued_020_d01,uncued_020_d02",refuted,refuted,0.0040915,0,1,1
uncued_022_visible,uncued_022,neutral_metadata_visible,conflicting_evidence,active_verification,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_022_d04,uncued_022_d03,,"uncued_022_d04,uncued_022_d03,uncued_022_d02",refuted,refuted,0.02265,1,1,1
uncued_022_visible,uncued_022,neutral_metadata_visible,conflicting_evidence,active_verification,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_022_d04,uncued_022_d03,,"uncued_022_d04,uncued_022_d03,uncued_022_d02",refuted,refuted,0.00319375,1,1,1
uncued_022_visible,uncued_022,neutral_metadata_visible,conflicting_evidence,active_verification,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_022_d03,"uncued_022_d02,uncued_022_d01","uncued_022_d04,uncued_022_d03,uncued_022_d02",refuted,refuted,0.026309999999999997,0,1,1
uncued_022_visible,uncued_022,neutral_metadata_visible,conflicting_evidence,active_verification,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,,uncued_022_d03,"uncued_022_d01,uncued_022_d02","uncued_022_d04,uncued_022_d03,uncued_022_d02",refuted,refuted,0.00479,0,1,1
uncued_023_visible,uncued_023,neutral_metadata_visible,conflicting_evidence,active_verification,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_023_d02,uncued_023_d01,,"uncued_023_d02,uncued_023_d01,uncued_023_d04",refuted,refuted,0.030685,1,1,1
uncued_023_visible,uncued_023,neutral_metadata_visible,conflicting_evidence,active_verification,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_023_d02,uncued_023_d01,,"uncued_023_d02,uncued_023_d01,uncued_023_d04",refuted,refuted,0.00461225,1,1,1
uncued_023_visible,uncued_023,neutral_metadata_visible,conflicting_evidence,active_verification,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,uncued_023_d01,"uncued_023_d03,uncued_023_d04","uncued_023_d02,uncued_023_d01,uncued_023_d04",refuted,refuted,0.00309625,0,1,1
uncued_023_visible,uncued_023,neutral_metadata_visible,conflicting_evidence,active_verification,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,uncued_023_d01,uncued_023_d04,"uncued_023_d02,uncued_023_d01,uncued_023_d04",refuted,refuted,0.029575,0,1,1
uncued_025_visible,uncued_025,neutral_metadata_visible,false_consensus,packet_judgment,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_025_d01,"uncued_025_d02,uncued_025_d03",,"uncued_025_d01,uncued_025_d02,uncued_025_d03",refuted,refuted,0.02003,1,1,1
uncued_025_visible,uncued_025,neutral_metadata_visible,false_consensus,packet_judgment,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_025_d01,"uncued_025_d02,uncued_025_d03",,"uncued_025_d02,uncued_025_d01,uncued_025_d03",refuted,refuted,0.005114,1,1,1
uncued_025_visible,uncued_025,neutral_metadata_visible,false_consensus,packet_judgment,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_025_d02,uncued_025_d03",uncued_025_d04,"uncued_025_d01,uncued_025_d02,uncued_025_d03",refuted,refuted,0.0227,0,1,1
uncued_025_visible,uncued_025,neutral_metadata_visible,false_consensus,packet_judgment,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,,"uncued_025_d02,uncued_025_d03",uncued_025_d04,"uncued_025_d01,uncued_025_d02,uncued_025_d03",refuted,refuted,0.002794,0,1,1
uncued_026_visible,uncued_026,neutral_metadata_visible,false_consensus,packet_judgment,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_026_d02,"uncued_026_d03,uncued_026_d04,uncued_026_d01",,"uncued_026_d02,uncued_026_d03,uncued_026_d04",refuted,refuted,0.02409,1,1,1
uncued_026_visible,uncued_026,neutral_metadata_visible,false_consensus,packet_judgment,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_026_d02,"uncued_026_d03,uncued_026_d04",,"uncued_026_d03,uncued_026_d02,uncued_026_d04",refuted,refuted,0.002175,1,1,1
uncued_026_visible,uncued_026,neutral_metadata_visible,false_consensus,packet_judgment,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,"uncued_026_d03,uncued_026_d04",uncued_026_d01,"uncued_026_d03,uncued_026_d02,uncued_026_d04",refuted,refuted,0.0023977499999999997,0,1,1
uncued_026_visible,uncued_026,neutral_metadata_visible,false_consensus,packet_judgment,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_026_d03,uncued_026_d04",uncued_026_d01,"uncued_026_d02,uncued_026_d03,uncued_026_d04",refuted,refuted,0.023069999999999997,0,1,1
uncued_028_visible,uncued_028,neutral_metadata_visible,false_consensus,packet_judgment,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_028_d01,"uncued_028_d03,uncued_028_d02",,"uncued_028_d03,uncued_028_d01,uncued_028_d02",refuted,refuted,0.0046565,1,1,1
uncued_028_visible,uncued_028,neutral_metadata_visible,false_consensus,packet_judgment,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_028_d01,"uncued_028_d03,uncued_028_d02,uncued_028_d04",,"uncued_028_d01,uncued_028_d03,uncued_028_d02",refuted,refuted,0.030885000000000003,1,1,1
uncued_028_visible,uncued_028,neutral_metadata_visible,false_consensus,packet_judgment,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,"uncued_028_d03,uncued_028_d02",uncued_028_d04,"uncued_028_d01,uncued_028_d03,uncued_028_d02",refuted,refuted,0.0028144999999999997,0,1,1
uncued_028_visible,uncued_028,neutral_metadata_visible,false_consensus,packet_judgment,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_028_d03,uncued_028_d02",uncued_028_d04,"uncued_028_d01,uncued_028_d03,uncued_028_d02",refuted,refuted,0.030855,0,1,1
uncued_029_visible,uncued_029,neutral_metadata_visible,false_consensus,evidence_selection,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,0,1,1,1,0,1,not_applicable,0,1,1,0,0,uncued_029_d04,"uncued_029_d02,uncued_029_d01",,"uncued_029_d02,uncued_029_d01,uncued_029_d04",insufficient,refuted,0.00316975,1,1,0
uncued_029_visible,uncued_029,neutral_metadata_visible,false_consensus,evidence_selection,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_029_d04,"uncued_029_d02,uncued_029_d01",,"uncued_029_d04,uncued_029_d02,uncued_029_d01",refuted,refuted,0.03225,1,1,1
uncued_029_visible,uncued_029,neutral_metadata_visible,false_consensus,evidence_selection,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,,"uncued_029_d02,uncued_029_d01",uncued_029_d03,"uncued_029_d02,uncued_029_d01,uncued_029_d04",refuted,refuted,0.00497475,0,1,1
uncued_029_visible,uncued_029,neutral_metadata_visible,false_consensus,evidence_selection,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_029_d02,uncued_029_d01",uncued_029_d03,"uncued_029_d04,uncued_029_d02,uncued_029_d01",refuted,refuted,0.03129,0,1,1
uncued_031_visible,uncued_031,neutral_metadata_visible,false_consensus,evidence_selection,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_031_d04,"uncued_031_d03,uncued_031_d02",,"uncued_031_d04,uncued_031_d03,uncued_031_d02",refuted,refuted,0.023420000000000003,1,1,1
uncued_031_visible,uncued_031,neutral_metadata_visible,false_consensus,evidence_selection,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_031_d04,"uncued_031_d03,uncued_031_d02",,"uncued_031_d03,uncued_031_d02,uncued_031_d04",refuted,refuted,0.0025234999999999997,1,1,1
uncued_031_visible,uncued_031,neutral_metadata_visible,false_consensus,evidence_selection,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_031_d03,uncued_031_d02",uncued_031_d01,"uncued_031_d04,uncued_031_d03,uncued_031_d02",refuted,refuted,0.02543,0,1,1
uncued_031_visible,uncued_031,neutral_metadata_visible,false_consensus,evidence_selection,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_031_d03,uncued_031_d02",uncued_031_d01,"uncued_031_d04,uncued_031_d03,uncued_031_d02",refuted,refuted,0.00489225,0,1,1
uncued_032_visible,uncued_032,neutral_metadata_visible,false_consensus,evidence_selection,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_032_d01,"uncued_032_d04,uncued_032_d02,uncued_032_d03",,"uncued_032_d01,uncued_032_d04,uncued_032_d02",refuted,refuted,0.02175,1,1,1
uncued_032_visible,uncued_032,neutral_metadata_visible,false_consensus,evidence_selection,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_032_d01,"uncued_032_d04,uncued_032_d02",,"uncued_032_d01,uncued_032_d04,uncued_032_d02",refuted,refuted,0.0033555,1,1,1
uncued_032_visible,uncued_032,neutral_metadata_visible,false_consensus,evidence_selection,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_032_d04,uncued_032_d02",uncued_032_d03,"uncued_032_d01,uncued_032_d04,uncued_032_d02",refuted,refuted,0.02481,0,1,1
uncued_032_visible,uncued_032,neutral_metadata_visible,false_consensus,evidence_selection,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_032_d04,uncued_032_d02",uncued_032_d03,"uncued_032_d01,uncued_032_d04,uncued_032_d02",refuted,refuted,0.0027955000000000002,0,1,1
uncued_034_visible,uncued_034,neutral_metadata_visible,false_consensus,active_verification,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,1,1,1,uncued_034_d03,"uncued_034_d02,uncued_034_d04",,"uncued_034_d02,uncued_034_d03,uncued_034_d04",refuted,refuted,0.0027800000000000004,1,1,1
uncued_034_visible,uncued_034,neutral_metadata_visible,false_consensus,active_verification,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_034_d03,"uncued_034_d02,uncued_034_d04",,"uncued_034_d03,uncued_034_d02,uncued_034_d04",refuted,refuted,0.026325,1,1,1
uncued_034_visible,uncued_034,neutral_metadata_visible,false_consensus,active_verification,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,"uncued_034_d02,uncued_034_d04",uncued_034_d01,"uncued_034_d02,uncued_034_d03,uncued_034_d04",refuted,refuted,0.002269,0,1,1
uncued_034_visible,uncued_034,neutral_metadata_visible,false_consensus,active_verification,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_034_d02,uncued_034_d04",uncued_034_d01,"uncued_034_d03,uncued_034_d02,uncued_034_d04",refuted,refuted,0.025965000000000002,0,1,1
uncued_035_visible,uncued_035,neutral_metadata_visible,false_consensus,active_verification,gpt-5.5,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,0,1,1,1,uncued_035_d02,"uncued_035_d03,uncued_035_d04,uncued_035_d01",,"uncued_035_d02,uncued_035_d03,uncued_035_d04",refuted,refuted,0.02742,1,1,1
uncued_035_visible,uncued_035,neutral_metadata_visible,false_consensus,active_verification,gemini-3.1-pro-preview,current_phase1,standard_answer,1,0,0,1,0,1,1,0,1,not_applicable,0,1,0,1,1,uncued_035_d02,"uncued_035_d03,uncued_035_d04",,"uncued_035_d03,uncued_035_d02,uncued_035_d04",refuted,refuted,0.0036965,1,1,1
uncued_035_visible,uncued_035,neutral_metadata_visible,false_consensus,active_verification,gpt-5.5,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,,"uncued_035_d03,uncued_035_d04",uncued_035_d01,"uncued_035_d02,uncued_035_d03,uncued_035_d04",refuted,refuted,0.024390000000000002,0,1,1
uncued_035_visible,uncued_035,neutral_metadata_visible,false_consensus,active_verification,gemini-3.1-pro-preview,role_decomposed_v1,standard_answer,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,,"uncued_035_d03,uncued_035_d04",uncued_035_d01,"uncued_035_d03,uncued_035_d02,uncued_035_d04",refuted,refuted,0.0023385,0,1,1
