audit_id,task_id,base_task_id,condition,family,model,schema_variant,prompt_condition,semantic_verdict_agrees,support_hygiene_agrees,rejection_hygiene_agrees,diagnostic_field_agrees,selected_primary_agrees,action_quality_agrees,role_escape_agrees,operational_escape_proxy_agrees,scorer_fix_needed,severity,auditor_note,evidence_refs
codex_schema_audit_038,uncued_054_visible,uncued_054,generated_lore,evidence_selection,gpt-5.5,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_054_d01 provides contextual absence: a March 2025 operations memo lists other service work but does not mention a HelioSplice launch.,uncued_054_d04 is the only source directly mentioning HelioSplice and March 2025, but it is insufficient because it says only that the program appeared and lacks an operational record. has polluted overlap none.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_054_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_054_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_039,uncued_054_visible,uncued_054,generated_lore,evidence_selection,gemini-3.1-pro-preview,current,standard_answer,1,1,1,not_applicable,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_054_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_054_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_040,uncued_054_visible,uncued_054,generated_lore,evidence_selection,gemini-3.1-pro-preview,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_054_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_054_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_041,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gpt-5.5,current,standard_answer,1,1,1,not_applicable,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_042,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gpt-5.5,clarified,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_043,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gemini-3.1-pro-preview,current,standard_answer,1,1,1,not_applicable,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_044,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gpt-5.5,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_055_d01,uncued_055_d03,uncued_055_d04 has polluted overlap uncued_055_d03,uncued_055_d04.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_045,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gemini-3.1-pro-preview,clarified,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_046,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gemini-3.1-pro-preview,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_055_d01,uncued_055_d02,uncued_055_d03,uncued_055_d04 has polluted overlap uncued_055_d03,uncued_055_d04.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_047,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gpt-5.5,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_048,uncued_056_visible,uncued_056,generated_lore,active_verification,gpt-5.5,current,standard_answer,1,1,1,not_applicable,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_049,uncued_055_visible,uncued_055,generated_lore,evidence_selection,gemini-3.1-pro-preview,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_055_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_055_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_050,uncued_056_visible,uncued_056,generated_lore,active_verification,gpt-5.5,clarified,standard_answer,1,1,1,1,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_051,uncued_056_visible,uncued_056,generated_lore,active_verification,gemini-3.1-pro-preview,current,standard_answer,1,1,1,not_applicable,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_052,uncued_056_visible,uncued_056,generated_lore,active_verification,gemini-3.1-pro-preview,clarified,standard_answer,1,1,1,1,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_053,uncued_056_visible,uncued_056,generated_lore,active_verification,gpt-5.5,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_056_d01,uncued_056_d02,uncued_056_d03,uncued_056_d04 has polluted overlap uncued_056_d01,uncued_056_d03. Action proxy=0 and action-gold judgment=0.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_054,uncued_056_visible,uncued_056,generated_lore,active_verification,gemini-3.1-pro-preview,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_056_d01,uncued_056_d02,uncued_056_d03,uncued_056_d04 has polluted overlap uncued_056_d01,uncued_056_d03. Action proxy=0 and action-gold judgment=0.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_055,uncued_056_visible,uncued_056,generated_lore,active_verification,gpt-5.5,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,1,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_056_d01: The roundup is the only direct affirmative mention, but it lacks a linked operational record.,uncued_056_d02: The May 2025 service planning memo lists routine Mira sensor recalibrations and does not mention Meridian Shield.,uncued_056_d03: The recap cites uncued_056_d01 rather than independently confirming the launch. has polluted overlap none. Action proxy=1 and action-gold judgment=1.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_056,uncued_056_visible,uncued_056,generated_lore,active_verification,gemini-3.1-pro-preview,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_056_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_056_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_057,uncued_058_visible,uncued_058,generated_lore,active_verification,gemini-3.1-pro-preview,current,standard_answer,1,1,1,not_applicable,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_058,uncued_058_visible,uncued_058,generated_lore,active_verification,gpt-5.5,current,standard_answer,1,1,1,not_applicable,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support uncued_058_d03 has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_059,uncued_058_visible,uncued_058,generated_lore,active_verification,gpt-5.5,clarified,standard_answer,1,1,1,1,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_060,uncued_058_visible,uncued_058,generated_lore,active_verification,gpt-5.5,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_058_d01,uncued_058_d02,uncued_058_d03,uncued_058_d04 has polluted overlap uncued_058_d01,uncued_058_d02. Action proxy=0 and action-gold judgment=0.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_061,uncued_058_visible,uncued_058,generated_lore,active_verification,gemini-3.1-pro-preview,clarified,standard_answer,1,1,1,1,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_062,uncued_058_visible,uncued_058,generated_lore,active_verification,gemini-3.1-pro-preview,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_058_d01,uncued_058_d02,uncued_058_d04 has polluted overlap uncued_058_d01,uncued_058_d02. Action proxy=0 and action-gold judgment=0.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_063,uncued_058_visible,uncued_058,generated_lore,active_verification,gpt-5.5,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,1,1,1,0,none,"Verdict insufficient is checked against gold insufficient; support uncued_058_d01: The LumenBridge claim appears only as a community roundup item with no linked operational record.,uncued_058_d04: A service planning memo for July 2025 lists routine Nova pump refurbishments work and does not mention the LumenBridge partner desk. has polluted overlap none. Action proxy=1 and action-gold judgment=1.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_064,uncued_058_visible,uncued_058,generated_lore,active_verification,gemini-3.1-pro-preview,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,1,1,1,0,none,Verdict insufficient is checked against gold insufficient; support none has polluted overlap none. Action proxy=1 and action-gold judgment=1.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_058_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_058_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl,data/uncued-pilot-v1/action_gold.jsonl"
codex_schema_audit_065,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gpt-5.5,current,standard_answer,1,1,1,not_applicable,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_037_d02 has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_066,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gemini-3.1-pro-preview,current,standard_answer,1,1,1,not_applicable,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_037_d02 has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/current/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_067,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gpt-5.5,clarified,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_037_d02 has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/clarified/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_068,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gpt-5.5,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict supported is checked against gold supported; support uncued_037_d01,uncued_037_d02 has polluted overlap uncued_037_d01.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/minimal/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_069,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gemini-3.1-pro-preview,clarified,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_037_d02 has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/clarified/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_070,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gemini-3.1-pro-preview,minimal,standard_answer,1,1,not_applicable,not_applicable,1,not_applicable,1,1,0,none,"Verdict supported is checked against gold supported; support uncued_037_d01,uncued_037_d02 has polluted overlap uncued_037_d01.","results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/minimal/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_071,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gpt-5.5,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_037_d02: The closeout ledger lists 63 verified swaps for Orion battery swaps in April 2025 and uses the final close date. has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/diagnostic_no_hygiene/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_072,uncued_037_visible,uncued_037,buried_primary,packet_judgment,gemini-3.1-pro-preview,diagnostic_no_hygiene,standard_answer,1,1,1,1,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_037_d02 has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_037_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gemini-3.1-pro-preview/standard_answer/diagnostic_no_hygiene/uncued_037_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
codex_schema_audit_073,uncued_039_visible,uncued_039,buried_primary,packet_judgment,gpt-5.5,current,standard_answer,1,1,1,not_applicable,1,not_applicable,1,1,0,none,Verdict supported is checked against gold supported; support uncued_039_d02 has polluted overlap none.,"results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_039_visible.prompt.json,results/reports-eha-uncued-schema-ablation-2026-05-23/artifacts/gpt-5.5/standard_answer/current/uncued_039_visible.response.json,results/reports-eha-uncued-schema-ablation-2026-05-23/schema_ablation_rows.csv,data/uncued-pilot-v1/gold_documents.jsonl,data/uncued-pilot-v1/latent_tasks.jsonl"
