task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,support_empty_rate,evidence_precision,clean_support_recall,rejected_pollutant_rate,dual_role_rate,required_action_recall,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,verification_action_score
ert_032,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_033,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_033,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_034,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_034,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_035,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_035,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_036,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_036,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_037,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_037,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_038,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_038,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_039,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_039,packet_judgment,generated_lore,L5,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,insufficient,insufficient,,,[],0.0
ert_040,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_014,doc_012","doc_014,doc_012",[],0.0
ert_040,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_014,doc_012","doc_014,doc_012",[],0.0
ert_041,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_018,doc_016","doc_018,doc_016",[],0.0
ert_041,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_018,doc_016","doc_018,doc_016",[],0.0
ert_042,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_019,doc_001","doc_019,doc_001",[],0.0
ert_042,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_019,doc_001","doc_019,doc_001",[],0.0
ert_043,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_019,doc_009","doc_019,doc_009",[],0.0
ert_043,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_019,doc_009","doc_019,doc_009",[],0.0
ert_044,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_015,doc_011","doc_015,doc_011",[],0.0
ert_044,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_015,doc_011","doc_015,doc_011",[],0.0
ert_045,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_016,doc_017","doc_016,doc_017",[],0.0
ert_045,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_016,doc_017","doc_016,doc_017",[],0.0
ert_046,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_015,doc_016","doc_015,doc_016",[],0.0
ert_046,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_015,doc_016","doc_015,doc_016",[],0.0
ert_047,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_020,doc_016","doc_020,doc_016",[],0.0
ert_047,evidence_selection,clean,L0,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,supported,supported,"doc_020,doc_016","doc_020,doc_016",[],0.0
ert_048,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_006,doc_006,[],0.0
ert_048,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_006,doc_006,[],0.0
ert_049,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_004,doc_004,[],0.0
ert_049,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_004,doc_004,[],0.0
ert_050,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_002,doc_002,[],0.0
ert_050,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_002,doc_002,[],0.0
ert_051,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_006,doc_006,[],0.0
ert_051,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_006,doc_006,[],0.0
ert_052,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_014,doc_014,[],0.0
ert_052,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_014,doc_014,[],0.0
ert_053,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_019,doc_019,[],0.0
ert_053,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_019,doc_019,[],0.0
ert_054,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_008,doc_008,[],0.0
ert_054,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_008,doc_008,[],0.0
ert_055,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_001,doc_001,[],0.0
ert_055,evidence_selection,conflicting_evidence,L2,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,refuted,supported,doc_001,doc_001,[],0.0
ert_056,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_005,doc_009","doc_005,doc_009",[],0.0
ert_056,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_005,doc_009","doc_005,doc_009",[],0.0
ert_057,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_005,doc_009","doc_005,doc_009",[],0.0
ert_057,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_005,doc_009","doc_005,doc_009",[],0.0
ert_058,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_016,doc_010","doc_016,doc_010",[],0.0
ert_058,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_016,doc_010","doc_016,doc_010",[],0.0
ert_059,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_014,doc_011","doc_014,doc_011",[],0.0
ert_059,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_014,doc_011","doc_014,doc_011",[],0.0
ert_060,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_016,doc_005","doc_016,doc_005",[],0.0
ert_060,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_016,doc_005","doc_016,doc_005",[],0.0
ert_061,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_011,doc_010","doc_011,doc_010",[],0.0
ert_061,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_011,doc_010","doc_011,doc_010",[],0.0
ert_062,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_006,doc_013","doc_006,doc_013",[],0.0
ert_062,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_006,doc_013","doc_006,doc_013",[],0.0
ert_063,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_012,doc_010","doc_012,doc_010",[],0.0
ert_063,evidence_selection,false_consensus,L3,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_012,doc_010","doc_012,doc_010",[],0.0
ert_064,evidence_selection,buried_primary,L4,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_002,doc_011","doc_002,doc_011",[],0.0
ert_064,evidence_selection,buried_primary,L4,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_002,doc_011","doc_002,doc_011",[],0.0
ert_065,evidence_selection,buried_primary,L4,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_015,doc_006","doc_015,doc_006",[],0.0
ert_065,evidence_selection,buried_primary,L4,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_015,doc_006","doc_015,doc_006",[],0.0
ert_066,evidence_selection,buried_primary,L4,metadata_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_010,doc_012","doc_010,doc_012",[],0.0
ert_066,evidence_selection,buried_primary,L4,metadata_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,0.55,0.0,refuted,supported,"doc_010,doc_012","doc_010,doc_012",[],0.0
