task_id,family,condition,difficulty,model,provider,budget_setting,prompt_condition,backend,parse_success,empty_output,schema_missing,attempt_count,visible_output_tokens,answer_word_count,evidence_assessment_word_count,max_action_rationale_word_count,supporting_evidence_count,rejected_evidence_count,overlength_rate,belief_correctness,evidence_cleanliness,uncertainty_discipline,primary_seeking_rate,duplicate_avoidance_rate,generated_lore_avoidance_rate,contradiction_seeking_rate,evidence_value_score,primary_action_rate,contradiction_action_rate,generated_lore_trace_rate,epistemic_escape,operational_epistemic_escape,conditional_epistemic_escape,confidence,cost_usd,gold_verdict,predicted_verdict,supporting_evidence,selected_doc_ids,actions,verification_action_score
ert_041,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_002_context_10,eham_002_context_08,eham_002_context_12",[],
ert_042,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.34,0.0,supported,insufficient,,"eham_002_primary_b,eham_002_context_09,eham_003_context_12",[],
ert_042,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.34,0.0,supported,insufficient,,"eham_002_primary_b,eham_002_context_09,eham_003_context_12",[],
ert_043,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_003_context_10,eham_003_pollutant_root,eham_004_context_07",[],
ert_043,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_003_context_10,eham_003_pollutant_root,eham_004_context_07",[],
ert_044,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_005_context_08,eham_004_context_06,eham_004_context_10",[],
ert_044,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_005_context_08,eham_004_context_06,eham_004_context_10",[],
ert_045,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_006_context_13,eham_006_context_10,eham_005_context_09",[],
ert_045,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_006_context_13,eham_006_context_10,eham_005_context_09",[],
ert_046,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_007_context_09,eham_007_context_06,eham_006_repost_00",[],
ert_046,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_007_context_09,eham_007_context_06,eham_006_repost_00",[],
ert_047,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_008_context_12,eham_007_repost_01,eham_007_context_09",[],
ert_047,evidence_selection,clean,L0,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,supported,insufficient,,"eham_008_context_12,eham_007_repost_01,eham_007_context_09",[],
ert_048,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_049_context_11,eham_048_repost_02,eham_048_primary_b",[],
ert_048,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_049_context_11,eham_048_repost_02,eham_048_primary_b",[],
ert_049,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.34,0.0,refuted,insufficient,,"eham_049_primary_b,eham_050_context_12,eham_049_context_11",[],
ert_049,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.34,0.0,refuted,insufficient,,"eham_049_primary_b,eham_050_context_12,eham_049_context_11",[],
ert_050,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.34,0.0,refuted,insufficient,,"eham_050_context_12,eham_050_primary_a,eham_050_primary_b",[],
ert_050,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7833333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.34,0.0,refuted,insufficient,,"eham_050_context_12,eham_050_primary_a,eham_050_primary_b",[],
ert_051,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_052_context_08,eham_051_context_12,eham_051_context_07",[],
ert_051,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_052_context_08,eham_051_context_12,eham_051_context_07",[],
ert_052,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_052_context_13,eham_052_context_12,eham_052_context_07",[],
ert_052,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_052_context_13,eham_052_context_12,eham_052_context_07",[],
ert_053,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_054_context_11,eham_053_repost_02,eham_053_repost_03",[],
ert_053,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_054_context_11,eham_053_repost_02,eham_053_repost_03",[],
ert_054,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_055_context_08,eham_054_repost_02,eham_054_context_13",[],
ert_054,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_055_context_08,eham_054_repost_02,eham_054_context_13",[],
ert_055,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_055_primary_a,eham_056_context_13,eham_055_repost_01",[],
ert_055,evidence_selection,conflicting_evidence,L2,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_055_primary_a,eham_056_context_13,eham_055_repost_01",[],
ert_056,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_072_repost_01,eham_072_repost_03,eham_072_repost_09",[],
ert_056,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_072_repost_01,eham_072_repost_03,eham_072_repost_09",[],
ert_057,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_073_repost_01,eham_073_repost_02,eham_073_repost_09",[],
ert_057,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_073_repost_01,eham_073_repost_02,eham_073_repost_09",[],
ert_058,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_074_repost_06,eham_074_repost_03,eham_074_repost_10",[],
ert_058,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_074_repost_06,eham_074_repost_03,eham_074_repost_10",[],
ert_059,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_075_repost_02,eham_075_repost_05,eham_075_repost_09",[],
ert_059,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_075_repost_02,eham_075_repost_05,eham_075_repost_09",[],
ert_060,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_076_repost_09,eham_076_repost_01,eham_076_repost_03",[],
ert_060,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_076_repost_09,eham_076_repost_01,eham_076_repost_03",[],
ert_061,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_077_repost_02,eham_077_repost_13,eham_078_context_13",[],
ert_061,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_077_repost_02,eham_077_repost_13,eham_078_context_13",[],
ert_062,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_078_pollutant_root,eham_078_repost_02,eham_078_repost_06",[],
ert_062,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_078_pollutant_root,eham_078_repost_02,eham_078_repost_06",[],
ert_063,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_079_repost_03,eham_079_repost_08,eham_079_pollutant_root",[],
ert_063,evidence_selection,false_consensus,L3,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_079_repost_03,eham_079_repost_08,eham_079_pollutant_root",[],
ert_064,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_096_repost_03,eham_096_primary_a,eham_096_repost_09",[],
ert_064,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_096_repost_03,eham_096_primary_a,eham_096_repost_09",[],
ert_065,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_097_repost_04,eham_097_repost_05,eham_097_repost_11",[],
ert_065,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_097_repost_04,eham_097_repost_05,eham_097_repost_11",[],
ert_066,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_098_repost_07,eham_098_pollutant_root,eham_098_repost_06",[],
ert_066,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_098_repost_07,eham_098_pollutant_root,eham_098_repost_06",[],
ert_067,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_099_primary_b,eham_099_repost_00,eham_099_context_13",[],
ert_067,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_099_primary_b,eham_099_repost_00,eham_099_context_13",[],
ert_068,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_100_repost_08,eham_100_repost_09,eham_100_repost_05",[],
ert_068,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_100_repost_08,eham_100_repost_09,eham_100_repost_05",[],
ert_069,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_101_repost_00,eham_101_repost_11,eham_101_repost_06",[],
ert_069,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_101_repost_00,eham_101_repost_11,eham_101_repost_06",[],
ert_070,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_102_repost_06,eham_102_primary_a,eham_102_repost_03",[],
ert_070,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_102_repost_06,eham_102_primary_a,eham_102_repost_03",[],
ert_071,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_103_repost_09,eham_103_repost_08,eham_103_repost_07",[],
ert_071,evidence_selection,buried_primary,L4,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,refuted,insufficient,,"eham_103_repost_09,eham_103_repost_08,eham_103_repost_07",[],
ert_072,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_120_context_09,eham_120_context_08,eham_120_repost_01",[],
ert_072,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_120_context_09,eham_120_context_08,eham_120_repost_01",[],
ert_073,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_121_context_06,eham_122_context_08,eham_121_context_12",[],
ert_073,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_121_context_06,eham_122_context_08,eham_121_context_12",[],
ert_074,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_122_context_07,eham_123_context_08,eham_123_context_10",[],
ert_074,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_122_context_07,eham_123_context_08,eham_123_context_10",[],
ert_075,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_124_context_06,eham_123_context_12,eham_123_repost_03",[],
ert_075,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_124_context_06,eham_123_context_12,eham_123_repost_03",[],
ert_076,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_124_repost_00,eham_124_pollutant_root,eham_125_context_10",[],
ert_076,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,epistemic_hygiene_instruction,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_124_repost_00,eham_124_pollutant_root,eham_125_context_10",[],
ert_077,evidence_selection,generated_lore,L5,id_only_baseline,baseline,opaque_no_api,standard_answer,baseline,1.0,0.0,0.0,1,0,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,insufficient,insufficient,,"eham_126_context_07,eham_125_context_13,eham_126_context_05",[],
